0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,0.0,-0.0,0.0,0.958851077208406,1.7551651237807455
0.01,0.500117456506584,0.023490747498070945,-2.382615568579453e-06,-0.0007149893408087451,0.00011745650658403,0.023490747498070945,0.02000152389458316,2.0004571428294082,-0.020002285714118655,-2.00045714282373,2.3831601663884045e-08,4.766320332776809e-06,-0.020000000649440457,0.9590572499865593,1.755052488375985
0.02,0.5004697928251737,0.04697486968224453,-1.9062549831815966e-05,-0.002858989295686704,0.0004697928251735899,0.04697486968224453,0.040012191723717054,2.001829133739713,-0.04001371709511731,-2.001829133376,2.3846304139968393e-07,3.815996761438316e-05,-0.03999542323240346,0.9596757736371452,1.7547144687537148
0.03,0.5010569097668589,0.07044577696765643,-6.431772212465417e-05,-0.006429099461235382,0.0010569097668589092,0.07044577696765643,0.060041160366274125,2.0041176489622807,-0.060043450986082283,-2.0041176448169944,1.0737642892825966e-06,0.00012890028196219937,-0.05998166059078425,0.960706664255788,1.7541507245902013
0.04,0.5018786426383132,0.09389695496414542,-0.00015238319915575308,-0.011420494222257539,0.0018786426383130756,0.09389695496414542,0.08009760940329835,2.007325460814723,-0.08010066639771242,-2.007325437509033,3.2476790705033196e-06,0.0003058826742819452,-0.07995405140435895,0.9621499477807436,1.7533606890732736
0.05,0.5029347784854894,0.1173221781376508,-0.0002973080520381029,-0.01782669545489352,0.002934778485489407,0.1173221781376508,0.10019074811286313,2.0114558306916495,-0.10019457229422393,-2.0114557417932697,7.767202471780798e-06,0.0005980220059735505,-0.09990796794237222,0.9640056860023892,1.752343553760898
0.06,0.50422502115985,0.14071514272566008,-0.0005131971023176054,-0.025639065972021383,0.0042250211598499985,0.14071514272566008,0.1203298030618434,2.016513654093131,-0.12033441794592659,-2.01651338854726,1.5931657094842002e-05,0.00103486891863869,-0.11983853710718528,0.9662739112292886,1.7510983042123178
0.07,0.5057489904062653,0.16406946317804671,-0.0008142351635872031,-0.03484671336833403,0.0057489904062652504,0.16406946317804671,0.14052406132393616,2.022505629128187,-0.14052950968210762,-2.022504958688944,2.933997678715623e-05,0.0016467950198241555,-0.13974057647186075,0.9689546224743488,1.7496237236964438
0.08,0.5075062589698677,0.18737910628653803,-0.0012144058878873318,-0.04543702780282041,0.007506258969867705,0.18737910628653803,0.1607829005739647,2.029439035522339,-0.16078922217071626,-2.0294375390327875,4.98967624266009e-05,0.002464562108064779,-0.15960882155923747,0.9720478448739267,1.7479183606568787
0.09,0.5094963526438805,0.21063839175033394,-0.0017274913928454897,-0.05739568271972309,0.009496352643880532,0.21063839175033394,0.1811157891151401,2.0373217329964244,-0.18112300333129228,-2.0373186930824154,7.981684300559035e-05,0.003519454007733111,-0.17943787905549252,0.9755536203677364,1.7459805322491915
0.1,0.5117187502696176,0.23384199217610696,-0.0023670722616762393,-0.0707066348485383,0.011718750269617505,0.23384199217610696,0.20153228587906138,2.0461621612666,-0.20154037894127522,-2.046156428914172,0.00012163115890355934,0.004843409171860686,-0.19922218152531743,0.9794719973663384,1.74380832839223
0.11,0.5141728837364831,0.25698493307800224,-0.0031465275431812032,-0.08535212420401576,0.01417288373648302,0.25698493307800224,0.22204204042571535,2.0559693400443386,-0.22205095689760176,-2.055959162351136,0.00017819397217078647,0.00646915348158474,-0.21895594407787375,0.9838030194501449,1.741399616285438
0.12,0.5168581379819721,0.2800625928776376,-0.004079034751749066,-0.10131267408615895,0.016858137981972082,0.2800625928776376,0.24265479294347664,2.0667528690364327,-0.24266443108536317,-2.066735675201143,0.0002526914065686094,0.008430333397979843,-0.2386331230677869,0.9885467130458357,1.7387520453899548
0.13,0.5197738509916703,0.30307070290410343,-0.005177569867355581,-0.1185670910802249,0.01977385099167032,0.30307070290410343,0.2633803742491078,2.078522927944991,-0.263390584802801,-2.0784950682864123,0.0003486513215510909,0.010761649598516458,-0.2582473769177781,0.9937030740176287,1.7358630528710477
0.14,0.5229193137992539,0.3260053473939629,-0.006454907335563555,-0.13709246505672418,0.02291931379925396,0.3260053473939629,0.2842287057877593,2.0912902764674417,-0.2842392936889705,-2.0912467089474935,0.0004699545255676608,0.01349899120479753,-0.2777920291522892,0.9992720531043879,1.732729869499149
0.15,0.5262937704864898,0.3488629634912516,-0.007923620067522862,-0.15686416917142104,0.026293770486489853,0.3488629634912516,0.30520979963296907,2.1050662542965286,-0.3052205280970095,-2.10500017266031,0.0006208473349935699,0.016679570680384278,-0.29726003373462373,1.005253540129057,1.7293495260064853
0.16,0.5298964181832355,0.37164034124747786,-0.009596079439970435,-0.17785585986533337,0.029896418183235473,0.37164034124747786,0.32633375848666335,2.1198627811203155,-0.32634435485212165,-2.119765178362123,0.0008059554856316671,0.02034205944723518,-0.31664394280371944,1.0116473469044485,1.7257188598959454
0.17,0.5337264070674389,0.3943346236216229,-0.011484455295230282,-0.2000394768647326,0.033726407067438915,0.3943346236216229,0.3476107756791561,2.135692356622182,-0.3476209383291332,-2.1355515170401875,0.0010302994040494815,0.024526724236327686,-0.3359358769106563,1.0184531887589818,1.7218345226984817
0.18,0.5377829861057861,0.41694367487296985,-0.013600662300107756,-0.22338674533832995,0.03778298610578612,0.41694367487296985,0.369051006498265,2.1525645839373335,-0.36906052340655554,-2.1523654984442824,0.0012993100323055457,0.029275401414885157,-0.3551275320299076,1.0256709148558245,1.7176928383685444
0.19,0.5420654707753763,0.43946631247396506,-0.015956232692308704,-0.24786874901876554,0.04206547077537623,0.43946631247396506,0.39066479007535315,2.1704865221324106,-0.3906734020166898,-2.1702102235825738,0.0016188436315243456,0.03463131842887482,-0.37421025339229025,1.0333004277563065,1.7132898393777833
0.2,0.5465727981252915,0.46190122084076773,-0.018562397628017473,-0.2734513936118216,0.04657279812529143,0.46190122084076773,0.41246304751227764,2.1894736199690934,-0.412469935261763,-2.1890964254320697,0.0019951979537926635,0.040639546024788774,-0.3931749709996555,1.041340895104422,1.7086217329088953
0.21,0.5513039404420979,0.48424775681145366,-0.021430004852322316,-0.3000997768031214,0.05130394044209784,0.48424775681145366,0.43445675820742874,2.209540376196678,-0.43446058256546816,-2.2090330353089596,0.0024351298680262193,0.047346836821922346,-0.41201229526981786,1.049791438140713,1.7036844889588272
0.22,0.5562579205783763,0.5065059833988763,-0.024569514807794502,-0.32777834818466245,0.05625792057837628,0.5065059833988763,0.45665694311117505,2.230699983195396,-0.4566558813605577,-2.2300267237089506,0.002945872563493861,0.05480170227160598,-0.4307124948859826,1.058651128854182,1.6984738303955242
0.23,0.5614338119527222,0.5286766697906662,-0.027991000634488283,-0.35645090925481593,0.061433811952722295,0.5286766697906662,0.4790746647258631,2.2529643269764144,-0.47906642393010374,-2.2520817902002612,0.0035351535314935415,0.06305449132833015,-0.4492654727707461,1.0679189590746618,1.6929852385084285
0.24,0.5668307385497461,0.5507612913492312,-0.03170414816994092,-0.3860806134183267,0.06683073854974608,0.5507612913492312,0.5017210271058172,2.276343987181832,-0.5017028331111036,-2.275200045999708,0.004211213275252141,0.07215745742338966,-0.46766074568528815,1.0775938079900638,1.6872139584673285
0.25,0.5724478749200727,0.5727620296117569,-0.035718255949172675,-0.41662996598631397,0.07244787492007262,0.5727620296117569,0.5246071758573401,2.3008482370846832,-0.5245757367868602,-2.299380689151615,0.00498282462606113,0.08216481273840835,-0.485887427526845,1.0876744080856087,1.6811550047013686
0.26,0.5782844461803415,0.594681772290206,-0.0400422352046868,-0.4480608241762703,0.07828444618034153,0.594681772290206,0.547744298138712,2.3264850435889373,-0.5476957410940734,-2.324620172291028,0.005859312533653754,0.09313276878011643,-0.5039342164071255,1.0981593095161282,1.6748031662106326
0.27,0.5843397280132071,0.6165241132713184,-0.044684609866469556,-0.48033439711206244,0.0843397280132071,0.6165241132713184,0.5711436226601914,2.353261067229496,-0.5710734022707508,-2.3509120630444422,0.006850574188866164,0.10511956226236562,-0.5217893856035548,1.1090468429386888,1.6681530118232908
0.28,0.5906130466673384,0.6382933526166117,-0.04965351656199018,-0.5134112458239307,0.09061304666733841,0.6382933526166117,0.5948164196840151,2.3811816621721977,-0.5947191970719875,-2.378246897202912,0.007967099326713871,0.11818546530717598,-0.5394407784839578,1.1203350808511146,1.6611988954119064
0.29,0.5971037789574192,0.6599944965623805,-0.05495670461620091,-0.5472512832484895,0.09710377895741913,0.6599944965623805,0.6187740010243972,2.410250876213813,-0.6186434916824699,-2.4066120248935574,0.009219990548171254,0.1323927789843005,-0.5568758075133413,1.1320217975023064,1.653934961083087
0.3,0.6038113522641478,0.6816332575196971,-0.06060153605153708,-0.5818137742287273,0.10381135226414781,0.6816332575196971,0.6430277200475307,2.440471450782048,-0.6428565090573176,-2.435991450075988,0.010620983489188366,0.1478058092191218,-0.5740814574586218,1.1441044274625354,1.6463551483552743
0.31,0.6107352445342374,0.7032160540744108,-0.06659498558791689,-0.6170573355140062,0.1107352445342375,0.7032160540744108,0.6675889716715857,2.4718448209355426,-0.6673682946266946,-2.4663656637994005,0.01218246665584645,0.1644908241124949,-0.5910442929132635,1.156580022965942,1.6384531973400795
0.32,0.6178749842804161,0.7247500109871485,-0.07294364064274159,-0.6529399357600618,0.11787498428041607,0.7247500109871485,0.692469192366711,2.5043711153638704,-0.6921886803045603,-2.4977114717737336,0.013917500735080555,0.18251599173432592,-0.607750470268632,1.1694452101632593,1.6302226539431954
0.33,0.6252301505814261,0.7462429591933146,-0.07965370133089547,-0.6894188955290043,0.12523015058142606,0.7462429591933146,0.7176798601550332,2.538049156387541,-0.7173272467480968,-2.530001816933576,0.015839837181133094,0.20195129747618176,-0.6241857542621966,1.1826961444500927,1.6216568751015568
0.34,0.6328003730820247,0.7677034358030905,-0.08673098046474573,-0.7264508872893172,0.13280037308202472,0.7677034358030905,0.7432324946106565,2.572876459957996,-0.7427932838217938,-2.5632055978058315,0.01796393586890445,0.2228684400780889,-0.6403355392342879,1.1963284650648647,1.6127490340740633
0.35000000000000003,0.640585331992984,0.789140684101435,-0.09418090355414266,-0.7639919354158581,0.14058533199298395,0.789140684101435,0.7691386568596636,2.6088492356576136,-0.7685957492289767,-2.597287483630746,0.02030498159670465,0.24534070548195147,-0.6561848752247027,1.2103372491804951,1.6034921258038584
0.36,0.6485847580910904,0.8105646535480844,-0.10200850880641947,-0.8019974161898581,0.14858475809109042,0.8105646535480844,0.7954099495801152,2.645962386699704,-0.7947432252837789,-2.6322077273297046,0.022878899212663308,0.26944281770978024,-0.671718499037776,1.2247169657450123,1.5938789723708262
0.37,0.6567984327191455,0.8319859997775525,-0.11021844712639248,-0.8404220577989231,0.15679843271914548,0.8319859997775525,0.8220580170020498,2.684209509928514,-0.8212438738082344,-2.6679219775613943,0.0257023671313137,0.2952507660202978,-0.686920870399369,1.2394614293581985,1.5839022285536868
0.38,0.6652261877859652,0.8534160845991303,-0.11881498211636089,-0.8792199403370322,0.16522618778596526,0.8534160845991303,0.849094544907484,2.723582895819223,-0.8481053891523374,-2.7043810912591897,0.028792828999732907,0.3228416076635439,-0.7017762133212893,1.254563754503999,1.5735543875217726
0.39,0.6738679057663803,0.8748669759968859,-0.12780199007610696,-0.9183444958045378,0.17386790576638034,0.8748669759968859,0.8765312606304121,2.7640735284779447,-0.8753349493496123,-2.741530948195792,0.03216850326620543,0.35229324563096065,-0.7162685627777157,1.2700163104913962,1.562827786677325
0.4,0.6827230982344612,0.8963366110359421,-0.13718652313418114,-0.9577697082544531,0.18272309823446117,0.8963366110359421,0.9043767371213768,2.8056632766657486,-0.9029391199232508,-2.7793031665319217,0.03584843457442044,0.3836930160120417,-0.7303774069299755,1.285809458960986,1.5517151454836398
0.41000000000000003,0.6917916518923722,0.9178282413234604,-0.14697391801096404,-0.9974684134901611,0.19179165189237218,0.9178282413234604,0.9326406998049618,2.848333780159661,-0.9309237618364379,-2.817625216105493,0.03985252584800801,0.4171252387054728,-0.7440835221479967,1.3019333636394217,1.5402086494085434
0.42,0.7010741973340642,0.9393627573661458,-0.1571648746207991,-1.0373919707647388,0.20107419733406423,0.9393627573661458,0.9613362918306938,2.892072773192633,-0.959294027830517,-2.856427982710335,0.04420146877274806,0.452663346242537,-0.7573727810818772,1.318379076269021,1.528299458439526
0.43,0.7105715455160834,0.9609609451703002,-0.1677598052868754,-1.0774926321584106,0.21057154551608334,0.9609609451703002,0.9904760806901522,2.9368651489321915,-0.9880543445704864,-2.895635365283535,0.04891668647224939,0.49038019365772945,-0.7702310179975984,1.3351369212323712,1.5159783989537376
0.44,0.7202846877491489,0.9826434859667345,-0.17875883480809665,-1.1177235429462846,0.22028468774914886,0.9826434859667345,1.020072058156586,2.982692959339823,-1.0172083422230076,-2.935164165220707,0.054020325610586034,0.5303476340095994,-0.7826440732760287,1.352196451049666,1.503235959879003
